Name,Minimum,Maximum,Length,Direction,locus_tag,TPM,RPKM
ATP-dependent DEAD-box RNA helicase,5145431,5146753,1323,reverse,,36.98,49.11
mscMB CDS,5146896,5148197,1302,forward,PP_4533,9.5,12.62
miniconductance mechanosensitive channel protein,5146896,5148197,1302,forward,,9.5,12.62
hypothetical protein CDS,5148270,5148539,270,reverse,PP_5695,10.6,14.08
hypothetical protein,5148270,5148539,270,reverse,,10.6,14.08
hypothetical protein CDS,5148635,5148877,243,reverse,PP_4534,30.77,40.87
hypothetical protein,5148635,5148877,243,reverse,,30.77,40.87
hypothetical protein CDS,5149462,5151465,2004,reverse,PP_4535,41.73,55.43
hypothetical protein,5149462,5151465,2004,reverse,,41.73,55.43
hypothetical protein CDS,5151462,5151923,462,reverse,PP_5696,23.17,30.78
hypothetical protein,5151462,5151923,462,reverse,,23.17,30.78
membrane protein CDS,5153337,5154212,876,reverse,PP_4537,3.27,4.34
membrane protein,5153337,5154212,876,reverse,,3.27,4.34
azoR2 CDS,5154468,5155067,600,reverse,PP_4538,3.08,4.09
FMN-dependent NADH-azoreductase,5154468,5155067,600,reverse,,3.08,4.09
hypothetical protein CDS,5155179,5155493,315,reverse,PP_5698,46,61.11
hypothetical protein,5155179,5155493,315,reverse,,46,61.11
LysR family transcriptional regulator CDS,5155542,5156465,924,forward,PP_4539,14.48,19.24
LysR family transcriptional regulator,5155542,5156465,924,forward,,14.48,19.24
alpha/beta family hydrolase CDS,5156479,5157291,813,forward,PP_4540,62.33,82.79
alpha/beta family hydrolase,5156479,5157291,813,forward,,62.33,82.79
ppiA CDS,5157285,5157842,558,forward,PP_4541,46.98,62.4
peptidyl-prolyl cis-trans isomerase A,5157285,5157842,558,forward,,46.98,62.4
ABC transporter ATP-binding protein/permease CDS,5157905,5159737,1833,forward,PP_4542,17.12,22.74
ABC transporter ATP-binding protein/permease,5157905,5159737,1833,forward,,17.12,22.74
hypothetical protein CDS,5159843,5161054,1212,reverse,PP_4543,22.24,29.54
hypothetical protein,5159843,5161054,1212,reverse,,22.24,29.54
hypothetical protein CDS,5161233,5162477,1245,forward,PP_4544,5.93,7.88
hypothetical protein,5161233,5162477,1245,forward,,5.93,7.88
beta-ketodecanoyl-ACP synthase CDS,5162678,5163850,1173,reverse,PP_4545,95.92,127.41
beta-ketodecanoyl-ACP synthase,5162678,5163850,1173,reverse,,95.92,127.41
hrpA CDS,5163974,5167879,3906,reverse,PP_4546,16.82,22.35
ATP-dependent helicase HrpA,5163974,5167879,3906,reverse,,16.82,22.35
glutamine synthetase CDS,5168383,5169747,1365,forward,PP_4547,5.54,7.36
glutamine synthetase,5168383,5169747,1365,forward,,5.54,7.36
oxidoreductase CDS,5169772,5171079,1308,forward,PP_4548,4.8,6.37
oxidoreductase,5169772,5171079,1308,forward,,4.8,6.37
fadD-I CDS,5171262,5172959,1698,reverse,PP_4549,29.57,39.28
long-chain-fatty acid--CoA ligase,5171262,5172959,1698,reverse,,29.57,39.28
fadD-II CDS,5173291,5174979,1689,reverse,PP_4550,49.02,65.11
long-chain-fatty acid--CoA ligase,5173291,5174979,1689,reverse,,49.02,65.11
alpha/beta family hydrolase CDS,5175198,5176142,945,forward,PP_4551,59.43,78.94
alpha/beta family hydrolase,5175198,5176142,945,forward,,59.43,78.94
(R)-hydratase CDS,5176177,5176647,471,forward,PP_4552,39.49,52.45
(R)-hydratase,5176177,5176647,471,forward,,39.49,52.45
ECF family RNA polymerase sigma-70 factor CDS,5176764,5177984,1221,reverse,PP_4553,92.94,123.45
ECF family RNA polymerase sigma-70 factor,5176764,5177984,1221,reverse,,92.94,123.45
hypothetical protein CDS,5178002,5178487,486,reverse,PP_4554,147.85,196.39
hypothetical protein,5178002,5178487,486,reverse,,147.85,196.39
hypothetical protein CDS,5178509,5178853,345,reverse,PP_4555,354.48,470.86
hypothetical protein,5178509,5178853,345,reverse,,354.48,470.86
hypothetical protein CDS,5178898,5179323,426,reverse,PP_4556,212.55,282.33
hypothetical protein,5178898,5179323,426,reverse,,212.55,282.33
hypothetical protein CDS,5179515,5179772,258,reverse,PP_4557,65.11,86.49
hypothetical protein,5179515,5179772,258,reverse,,65.11,86.49
GNAT family acetyltransferase CDS,5180055,5180495,441,forward,PP_4558,21.14,28.08
GNAT family acetyltransferase,5180055,5180495,441,forward,,21.14,28.08
def-II CDS,5180450,5180986,537,reverse,PP_4559,40.05,53.2
peptide deformylase,5180450,5180986,537,reverse,,40.05,53.2
ribonuclease BN CDS,5180986,5181942,957,reverse,PP_4560,67.61,89.8
ribonuclease BN,5180986,5181942,957,reverse,,67.61,89.8
csbD CDS,5182096,5182275,180,reverse,PP_4561,122.04,162.1
stress response protein,5182096,5182275,180,reverse,,122.04,162.1
hypothetical protein CDS,5182511,5182891,381,forward,PP_4562,11.14,14.8
hypothetical protein,5182511,5182891,381,forward,,11.14,14.8
hypothetical protein CDS,5182897,5183733,837,reverse,PP_4563,46.65,61.96
hypothetical protein,5182897,5183733,837,reverse,,46.65,61.96
lipoprotein CDS,5183864,5184724,861,forward,PP_4564,56.71,75.33
lipoprotein,5183864,5184724,861,forward,,56.71,75.33
aceK CDS,5184744,5186459,1716,reverse,PP_4565,63.52,84.38
isocitrate dehydrogenase kinase/phosphatase,5184744,5186459,1716,reverse,,63.52,84.38
drug/metabolite transporter CDS,5186664,5187539,876,forward,PP_4566,4.06,5.39
drug/metabolite transporter,5186664,5187539,876,forward,,4.06,5.39
hypothetical protein CDS,5187496,5188011,516,forward,PP_4567,10.02,13.31
hypothetical protein,5187496,5188011,516,forward,,10.02,13.31
metabolite efflux pump CDS,5188015,5188896,882,reverse,PP_4568,3.3,4.38
metabolite efflux pump,5188015,5188896,882,reverse,,3.3,4.38
hypothetical protein CDS,5189012,5189305,294,reverse,PP_4569,54.47,72.35
hypothetical protein,5189012,5189305,294,reverse,,54.47,72.35
hypothetical protein CDS,5189330,5190265,936,reverse,PP_4570,54.48,72.37
hypothetical protein,5189330,5190265,936,reverse,,54.48,72.37
cysK CDS,5190439,5191413,975,reverse,PP_4571,192.83,256.14
cysteine synthase A,5190439,5191413,975,reverse,,192.83,256.14
hypothetical protein CDS,5191546,5192619,1074,forward,PP_4572,2.75,3.65
hypothetical protein,5191546,5192619,1074,forward,,2.75,3.65
AAA family ATPase CDS,5192821,5193666,846,forward,PP_4573,49.91,66.3
AAA family ATPase,5192821,5193666,846,forward,,49.91,66.3
hypothetical protein CDS,5193680,5194858,1179,forward,PP_4574,36.44,48.41
hypothetical protein,5193680,5194858,1179,forward,,36.44,48.41
urea amidolyase-like protein CDS,5194911,5195828,918,reverse,PP_4575,114.92,152.65
urea amidolyase-like protein,5194911,5195828,918,reverse,,114.92,152.65
ybgJ CDS,5195825,5196514,690,reverse,PP_4576,288.53,383.26
allophanate hydrolase subunit 1,5195825,5196514,690,reverse,,288.53,383.26
hypothetical protein CDS,5196511,5197287,777,reverse,PP_4577,15.2,20.2
hypothetical protein,5196511,5197287,777,reverse,,15.2,20.2
MFS transporter CDS,5197297,5198583,1287,reverse,PP_4578,3.87,5.14
MFS transporter,5197297,5198583,1287,reverse,,3.87,5.14
LysR family transcriptional regulator CDS,5198714,5199625,912,forward,PP_4579,13.56,18.01
LysR family transcriptional regulator,5198714,5199625,912,forward,,13.56,18.01
hypothetical protein CDS,5199698,5200219,522,reverse,PP_4580,25.99,34.53
hypothetical protein,5199698,5200219,522,reverse,,25.99,34.53
yafJ CDS,5200229,5201002,774,reverse,PP_4581,36.67,48.71
amidotransferase,5200229,5201002,774,reverse,,36.67,48.71
membrane protein CDS,5201017,5201514,498,reverse,PP_4582,41.05,54.53
membrane protein,5201017,5201514,498,reverse,,41.05,54.53
putative Peptidase CDS,5201694,5203736,2043,forward,PP_4583,23.94,31.81
putative Peptidase,5201694,5203736,2043,forward,,23.94,31.81
yajD CDS,5204196,5204567,372,forward,PP_4584,630.21,837.11
endonuclease,5204196,5204567,372,forward,,630.21,837.11
TrmH family RNA methyltransferase CDS,5204639,5205109,471,forward,PP_4585,17.05,22.65
TrmH family RNA methyltransferase,5204639,5205109,471,forward,,17.05,22.65
hypothetical protein CDS,5205224,5206432,1209,reverse,PP_4586,35.38,47
hypothetical protein,5205224,5206432,1209,reverse,,35.38,47
hypothetical protein CDS,5206474,5206923,450,reverse,PP_4587,10.15,13.49
hypothetical protein,5206474,5206923,450,reverse,,10.15,13.49
nitroreductase family oxidoreductase CDS,5207069,5207662,594,forward,PP_4588,8.7,11.56
nitroreductase family oxidoreductase,5207069,5207662,594,forward,,8.7,11.56
D-isomer specific 2-hydroxyacid dehydrogenase family protein CDS,5207776,5208708,933,reverse,PP_4589,15.09,20.04
D-isomer specific 2-hydroxyacid dehydrogenase family protein,5207776,5208708,933,reverse,,15.09,20.04
ycgL CDS,5208711,5209004,294,reverse,PP_4590,86.02,114.26
hypothetical protein,5208711,5209004,294,reverse,,86.02,114.26
rnd CDS,5209001,5210134,1134,reverse,PP_4591,43.1,57.25
ribonuclease D,5209001,5210134,1134,reverse,,43.1,57.25
metal dependent hydrolase CDS,5210312,5211949,1638,reverse,PP_4592,8.28,11
metal dependent hydrolase,5210312,5211949,1638,reverse,,8.28,11
hypothetical protein CDS,5212200,5212436,237,forward,PP_4593,6799.33,9031.55
hypothetical protein,5212200,5212436,237,forward,,6799.33,9031.55
cystathionine gamma-synthase CDS,5212530,5213711,1182,reverse,PP_4594,27.56,36.61
cystathionine gamma-synthase,5212530,5213711,1182,reverse,,27.56,36.61
ybaO CDS,5213771,5214265,495,forward,PP_4595,67.31,89.41
LRP-like transcriptional regulator,5213771,5214265,495,forward,,67.31,89.41
putative oxidoreductase CDS,5214375,5216705,2331,reverse,PP_4596,6.49,8.63
putative oxidoreductase,5214375,5216705,2331,reverse,,6.49,8.63
moaA CDS,5216928,5217932,1005,forward,PP_4597,55.61,73.87
cyclic pyranopterin monophosphate synthase,5216928,5217932,1005,forward,,55.61,73.87
membrane protein CDS,5217953,5218852,900,forward,PP_4598,68.35,90.79
membrane protein,5217953,5218852,900,forward,,68.35,90.79
transposase CDS,5219101,5220066,966,forward,PP_4599,41.56,55.21
transposase,5219101,5220066,966,forward,,41.56,55.21
moaB-II CDS,5220215,5220733,519,reverse,PP_4600,8.18,10.87
molybdenum cofactor biosynthesis protein B,5220215,5220733,519,reverse,,8.18,10.87
LysR family transcriptional regulator CDS,5220875,5221762,888,forward,PP_4601,53.58,71.17
LysR family transcriptional regulator,5220875,5221762,888,forward,,53.58,71.17
AraC family transcriptional regulator CDS,5221750,5222589,840,reverse,PP_4602,181.8,241.48
AraC family transcriptional regulator,5221750,5222589,840,reverse,,181.8,241.48
transposase CDS,5222968,5224296,1329,reverse,PP_4603,4.03,5.35
transposase,5222968,5224296,1329,reverse,,4.03,5.35
DMT superfamily permease CDS,5224675,5225577,903,reverse,PP_4604,34.85,46.3
DMT superfamily permease,5224675,5225577,903,reverse,,34.85,46.3
AraC family transcriptional regulator CDS,5225763,5226638,876,forward,PP_4605,17.81,23.65
AraC family transcriptional regulator,5225763,5226638,876,forward,,17.81,23.65
ferric siderophore receptor CDS,5226668,5229058,2391,reverse,PP_4606,3.94,5.23
ferric siderophore receptor,5226668,5229058,2391,reverse,,3.94,5.23
transmembrane sensor CDS,5229234,5230214,981,reverse,PP_4607,1.51,2
transmembrane sensor,5229234,5230214,981,reverse,,1.51,2
ECF family RNA polymerase sigma-70 factor CDS,5230211,5230786,576,reverse,PP_4608,4.65,6.17
ECF family RNA polymerase sigma-70 factor,5230211,5230786,576,reverse,,4.65,6.17
membrane protein CDS,5230792,5231118,327,reverse,PP_4609,3.39,4.5
membrane protein,5230792,5231118,327,reverse,,3.39,4.5
PepSY-associated TM helix domain-containing protein CDS,5231118,5232695,1578,reverse,PP_4610,6.05,8.04
PepSY-associated TM helix domain-containing protein,5231118,5232695,1578,reverse,,6.05,8.04
iron uptake protein CDS,5232692,5232997,306,reverse,PP_5699,3.47,4.61
iron uptake protein,5232692,5232997,306,reverse,,3.47,4.61
ECF family RNA polymerase sigma-70 factor CDS,5233137,5233649,513,forward,PP_4611,24.56,32.62
ECF family RNA polymerase sigma-70 factor,5233137,5233649,513,forward,,24.56,32.62
fec operon regulator FecR CDS,5233646,5234572,927,forward,PP_4612,13.49,17.92
fec operon regulator FecR,5233646,5234572,927,forward,,13.49,17.92
fecA CDS,5234667,5236991,2325,forward,PP_4613,3.18,4.22
outer membrane ferric citrate porin,5234667,5236991,2325,forward,,3.18,4.22
hypothetical protein CDS,5237170,5237517,348,forward,PP_5700,848.46,1127.01
hypothetical protein,5237170,5237517,348,forward,,848.46,1127.01
hypothetical protein CDS,5237541,5237927,387,forward,PP_4614,33.87,44.99
hypothetical protein,5237541,5237927,387,forward,,33.87,44.99
membrane protein CDS,5237931,5238401,471,reverse,PP_4615,24.1,32.02
membrane protein,5237931,5238401,471,reverse,,24.1,32.02
hypothetical protein CDS,5238489,5238692,204,forward,PP_5701,5.43,7.21
hypothetical protein,5238489,5238692,204,forward,,5.43,7.21
hypothetical protein CDS,5238973,5239236,264,forward,PP_4616,202.78,269.35
hypothetical protein,5238973,5239236,264,forward,,202.78,269.35
ldh CDS,5239295,5240314,1020,reverse,PP_4617,181.34,240.87
leucine dehydrogenase,5239295,5240314,1020,reverse,,181.34,240.87
hypothetical protein CDS,5240439,5241245,807,forward,PP_4618,143.14,190.13
hypothetical protein,5240439,5241245,807,forward,,143.14,190.13
hmgC CDS,5241239,5241871,633,reverse,PP_4619,73.71,97.91
maleylacetoacetate isomerase,5241239,5241871,633,reverse,,73.71,97.91
hmgB CDS,5241884,5243176,1293,reverse,PP_4620,43.08,57.22
fumarylacetoacetase,5241884,5243176,1293,reverse,,43.08,57.22
hmgA CDS,5243180,5244481,1302,reverse,PP_4621,55.75,74.06
"homogentisate 1,2-dioxygenase",5243180,5244481,1302,reverse,,55.75,74.06
hmgR CDS,5244594,5245427,834,forward,PP_4622,14.94,19.85
Hmg transcriptional repressor,5244594,5245427,834,forward,,14.94,19.85
hypothetical protein CDS,5245358,5248660,3303,reverse,PP_4623,8.1,10.76
hypothetical protein,5245358,5248660,3303,reverse,,8.1,10.76
alpha/beta family hydrolase CDS,5248916,5249821,906,reverse,PP_4624,215.77,286.61
alpha/beta family hydrolase,5248916,5249821,906,reverse,,215.77,286.61
cidB CDS,5249998,5250684,687,reverse,PP_4625,7.19,9.55
holin CidA anti-holin regulator,5249998,5250684,687,reverse,,7.19,9.55
cidA CDS,5250674,5251060,387,reverse,PP_4626,23.97,31.84
murein hydrolases holin regulator,5250674,5251060,387,reverse,,23.97,31.84
cidR CDS,5251158,5252039,882,forward,PP_4627,4.08,5.42
"transcriptional regulator, LysR family",5251158,5252039,882,forward,,4.08,5.42
hypothetical protein CDS,5252061,5252516,456,reverse,PP_4628,24.49,32.53
hypothetical protein,5252061,5252516,456,reverse,,24.49,32.53
sensory box protein CDS,5252632,5253060,429,forward,PP_4629,52.5,69.73
sensory box protein,5252632,5253060,429,forward,,52.5,69.73
hypothetical protein CDS,5253120,5253737,618,forward,PP_5702,119.63,158.9
hypothetical protein,5253120,5253737,618,forward,,119.63,158.9
MerR family transcriptional regulator CDS,5253722,5254633,912,reverse,PP_4630,27.83,36.97
MerR family transcriptional regulator,5253722,5254633,912,reverse,,27.83,36.97
hypothetical protein CDS,5254877,5255437,561,forward,PP_4631,8.88,11.8
hypothetical protein,5254877,5255437,561,forward,,8.88,11.8
folM CDS,5255471,5256208,738,forward,PP_4632,55.03,73.09
bifunctional dihydrofolate reductase/dihydromonapterin reductase,5255471,5256208,738,forward,,55.03,73.09
DUF1244 domain-containing protein CDS,5256218,5256514,297,forward,PP_4633,106.44,141.38
DUF1244 domain-containing protein,5256218,5256514,297,forward,,106.44,141.38
type III effector protein HopJ CDS,5256507,5256848,342,forward,PP_5703,14.71,19.54
type III effector protein HopJ,5256507,5256848,342,forward,,14.71,19.54
alpha/beta family hydrolase CDS,5256893,5257801,909,reverse,PP_4634,11.17,14.84
alpha/beta family hydrolase,5256893,5257801,909,reverse,,11.17,14.84
trans-2-enoyl-CoA reductase CDS,5257945,5259156,1212,reverse,PP_4635,32.06,42.59
trans-2-enoyl-CoA reductase,5257945,5259156,1212,reverse,,32.06,42.59
yqeF CDS,5259459,5260637,1179,forward,PP_4636,7.2,9.57
acetyl-CoA acetyltransferase,5259459,5260637,1179,forward,,7.2,9.57
5-methyltetrahydropteroyltriglutamate- homocysteine S-methyltransferase family protein CDS,5260776,5261600,825,reverse,PP_4637,5.15,6.84
5-methyltetrahydropteroyltriglutamate- homocysteine S-methyltransferase family protein,5260776,5261600,825,reverse,,5.15,6.84
methylenetetrahydrofolate reductase CDS,5261828,5263315,1488,forward,PP_4638,12.68,16.85
methylenetetrahydrofolate reductase,5261828,5263315,1488,forward,,12.68,16.85
zinU CDS,5263275,5264246,972,reverse,PP_4639,21.7,28.82
P-loop guanosine triphosphatase-dependent zinc chaperone,5263275,5264246,972,reverse,,21.7,28.82
hypothetical protein CDS,5264330,5264527,198,reverse,PP_4640,108.15,143.65
hypothetical protein,5264330,5264527,198,reverse,,108.15,143.65
yjiY CDS,5264545,5266611,2067,reverse,PP_4641,273.19,362.88
putative transporter,5264545,5266611,2067,reverse,,273.19,362.88
cyclic diguanosine monophosphate-binding protein CDS,5266765,5267151,387,forward,PP_4642,142.86,189.76
cyclic diguanosine monophosphate-binding protein,5266765,5267151,387,forward,,142.86,189.76
xanthine/uracil permease family protein CDS,5267415,5268932,1518,forward,PP_4643,31.07,41.27
xanthine/uracil permease family protein,5267415,5268932,1518,forward,,31.07,41.27
radA CDS,5268968,5270338,1371,reverse,PP_4644,16.02,21.28
DNA repair enzyme,5268968,5270338,1371,reverse,,16.02,21.28
mscL CDS,5270515,5270934,420,forward,PP_4645,167.02,221.85
large-conductance mechanosensitive channel,5270515,5270934,420,forward,,167.02,221.85
fpr-II CDS,5271058,5271834,777,reverse,PP_4646,55.47,73.69
ferredoxin--NADP( ) reductase,5271058,5271834,777,reverse,,55.47,73.69
"transcriptional regulator, LuxR family CDS",5272050,5272757,708,forward,PP_4647,537.11,713.44
"transcriptional regulator, LuxR family",5272050,5272757,708,forward,,537.11,713.44
rlmG CDS,5272854,5273978,1125,forward,PP_4648,58.33,77.48
ribosomal RNA large subunit methyltransferase G,5272854,5273978,1125,forward,,58.33,77.48
hypothetical protein CDS,5274084,5274239,156,reverse,PP_4649,578.94,769
hypothetical protein,5274084,5274239,156,reverse,,578.94,769
cioB CDS,5274249,5275256,1008,reverse,PP_4650,209.78,278.65
cyanide insensitive ubiquinol oxidase subunit II,5274249,5275256,1008,reverse,,209.78,278.65
cioA CDS,5275260,5276696,1437,reverse,PP_4651,191.37,254.2
cyanide insensitive ubiquinol oxidase subunit I,5275260,5276696,1437,reverse,,191.37,254.2
membrane protein CDS,5277040,5278260,1221,forward,PP_4652,1.59,2.11
membrane protein,5277040,5278260,1221,forward,,1.59,2.11
purP CDS,5278490,5279785,1296,forward,PP_4653,15.21,20.2
adenine:H  symporter,5278490,5279785,1296,forward,,15.21,20.2
trmA CDS,5279782,5280867,1086,forward,PP_4654,24.77,32.91
tRNA/tmRNA (uridine(54)-C5)-methyltransferase TrmA,5279782,5280867,1086,forward,,24.77,32.91
