Name,Minimum,Maximum,Length,Direction,locus_tag,TPM,RPKM
nicotinate-nucleotide adenylyltransferase,5472862,5473554,693,reverse,,43.34,58.68
proA CDS,5473523,5474794,1272,reverse,PP_4811,12.66,17.14
gamma-glutamyl phosphate reductase,5473523,5474794,1272,reverse,,12.66,17.14
3-methyladenine DNA glycosylase CDS,5475100,5475768,669,forward,PP_4812,14.61,19.77
3-methyladenine DNA glycosylase,5475100,5475768,669,forward,,14.61,19.77
PAP2 family protein/DedA family protein CDS,5475771,5477087,1317,forward,PP_4813,29.54,39.99
PAP2 family protein/DedA family protein,5475771,5477087,1317,forward,,29.54,39.99
ATP-dependent protease La domain-containing protein CDS,5477199,5477792,594,reverse,PP_4814,72.81,98.57
ATP-dependent protease La domain-containing protein,5477199,5477792,594,reverse,,72.81,98.57
membrane protein CDS,5477799,5478515,717,reverse,PP_4815,250.86,339.63
membrane protein,5477799,5478515,717,reverse,,250.86,339.63
hypothetical protein CDS,5478512,5478880,369,reverse,PP_4816,102.49,138.76
hypothetical protein,5478512,5478880,369,reverse,,102.49,138.76
MaoC domain-containing protein CDS,5479018,5479473,456,forward,PP_4817,205.75,278.56
MaoC domain-containing protein,5479018,5479473,456,forward,,205.75,278.56
prmA CDS,5479477,5480469,993,forward,PP_4818,12.30,16.65
ribosomal protein L11 methyltransferase,5479477,5480469,993,forward,,12.30,16.65
hypothetical protein CDS,5480512,5481867,1356,forward,PP_4819,23.22,31.44
hypothetical protein,5480512,5481867,1356,forward,,23.22,31.44
dusB CDS,5482075,5483088,1014,forward,PP_4820,84.85,114.88
tRNA dihydrouridine synthase DusB,5482075,5483088,1014,forward,,84.85,114.88
Fis-like DNA-binding protein CDS,5483085,5483405,321,forward,PP_4821,39.18,53.04
Fis-like DNA-binding protein,5483085,5483405,321,forward,,39.18,53.04
purH CDS,5483487,5485094,1608,forward,PP_4822,12.49,16.91
bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,5483487,5485094,1608,forward,,12.49,16.91
purD CDS,5485241,5486536,1296,forward,PP_4823,31.00,41.96
phosphoribosylamine--glycine ligase,5485241,5486536,1296,forward,,31.00,41.96
two-component system sensor histidine kinase/response regulator CDS,5486672,5489443,2772,forward,PP_4824,14.10,19.09
two-component system sensor histidine kinase/response regulator,5486672,5489443,2772,forward,,14.10,19.09
MarC family membrane protein CDS,5489519,5490115,597,forward,PP_4825,20.91,28.31
MarC family membrane protein,5489519,5490115,597,forward,,20.91,28.31
hypothetical protein CDS,5490126,5490782,657,reverse,PP_5714,7.44,10.07
hypothetical protein,5490126,5490782,657,reverse,,7.44,10.07
hypothetical protein CDS,5490775,5491464,690,reverse,PP_5715,4.72,6.39
hypothetical protein,5490775,5491464,690,reverse,,4.72,6.39
hypothetical protein CDS,5491516,5492199,684,reverse,PP_5716,2.38,3.22
hypothetical protein,5491516,5492199,684,reverse,,2.38,3.22
cobJ CDS,5492318,5494015,1698,reverse,PP_4826,5.54,7.50
precorrin-3B C17-methyltransferase,5492318,5494015,1698,reverse,,5.54,7.50
cobI CDS,5494003,5494737,735,reverse,PP_4827,7.39,10.00
precorrin-2 C(20)-methyltransferase,5494003,5494737,735,reverse,,7.39,10.00
cobH CDS,5494734,5495360,627,reverse,PP_4828,3.32,4.49
precorrin-8X methylmutase,5494734,5495360,627,reverse,,3.32,4.49
cobG CDS,5495353,5496684,1332,reverse,PP_4829,9.31,12.60
precorrin-3B synthase,5495353,5496684,1332,reverse,,9.31,12.60
cobL CDS,5496928,5498139,1212,forward,PP_4830,1.87,2.53
"precorrin-6Y C(5,15)-methyltransferase",5496928,5498139,1212,forward,,1.87,2.53
cbiD CDS,5498132,5499226,1095,forward,PP_4831,1.57,2.13
cobalt-precorrin-6A synthase,5498132,5499226,1095,forward,,1.57,2.13
cobK CDS,5499223,5499942,720,forward,PP_4832,2.01,2.72
precorrin-6x reductase,5499223,5499942,720,forward,,2.01,2.72
SURF1 domain-containing protein CDS,5500077,5500508,432,forward,PP_4833,7.54,10.21
SURF1 domain-containing protein,5500077,5500508,432,forward,,7.54,10.21
SPFH domain-containing protein CDS,5500535,5501389,855,forward,PP_4834,5.08,6.88
SPFH domain-containing protein,5500535,5501389,855,forward,,5.08,6.88
hypothetical protein CDS,5501608,5501997,390,forward,PP_4835,193.01,261.31
hypothetical protein,5501608,5501997,390,forward,,193.01,261.31
hypothetical protein CDS,5502045,5502530,486,forward,PP_4836,18.24,24.70
hypothetical protein,5502045,5502530,486,forward,,18.24,24.70
hypothetical protein CDS,5502553,5502984,432,forward,PP_4837,2.51,3.40
hypothetical protein,5502553,5502984,432,forward,,2.51,3.40
oprC CDS,5503051,5505117,2067,forward,PP_4838,2.71,3.67
copper receptor OprC,5503051,5505117,2067,forward,,2.71,3.67
iron-regulated membrane protein CDS,5505174,5506541,1368,forward,PP_4839,4.10,5.55
iron-regulated membrane protein,5505174,5506541,1368,forward,,4.10,5.55
cycA CDS,5506740,5508146,1407,forward,PP_4840,2.96,4.00
D-alanine/beta-alanine/D-serine/glycine permease,5506740,5508146,1407,forward,,2.96,4.00
urtA CDS,5508396,5509661,1266,forward,PP_4841,6.15,8.32
urea ABC transporter substrate-binding protein,5508396,5509661,1266,forward,,6.15,8.32
urtB CDS,5509802,5511289,1488,forward,PP_4842,2.61,3.54
urea ABC transporter permease,5509802,5511289,1488,forward,,2.61,3.54
urtC CDS,5511289,5512368,1080,forward,PP_4843,1.59,2.15
urea ABC transporter permease,5511289,5512368,1080,forward,,1.59,2.15
urtD CDS,5512365,5513222,858,forward,PP_4844,3.37,4.57
ABC transporter ATP-binding protein,5512365,5513222,858,forward,,3.37,4.57
urtE CDS,5513376,5514074,699,forward,PP_4845,3.11,4.21
ABC transporter ATP-binding protein,5513376,5514074,699,forward,,3.11,4.21
mnaT CDS,5514106,5514621,516,forward,PP_4846,101.70,137.68
L-amino acid N-acyltransferase,5514106,5514621,516,forward,,101.70,137.68
cbpM CDS,5514758,5515063,306,reverse,PP_4847,167.05,226.17
chaperone modulatory protein,5514758,5515063,306,reverse,,167.05,226.17
cbpA CDS,5515066,5516025,960,reverse,PP_4848,230.05,311.46
curved DNA-binding protein,5515066,5516025,960,reverse,,230.05,311.46
molecular chaperone DnaK CDS,5516190,5517461,1272,forward,PP_4849,4.55,6.16
molecular chaperone DnaK,5516190,5517461,1272,forward,,4.55,6.16
membrane protein CDS,5517513,5518580,1068,reverse,PP_4850,31.01,41.98
membrane protein,5517513,5518580,1068,reverse,,31.01,41.98
phosphate starvation-inducible protein PsiF CDS,5518590,5518910,321,reverse,PP_4851,3226.69,4368.45
phosphate starvation-inducible protein PsiF,5518590,5518910,321,reverse,,3226.69,4368.45
AraC family transcriptional regulator CDS,5518941,5519729,789,reverse,PP_4852,13.30,18.01
AraC family transcriptional regulator,5518941,5519729,789,reverse,,13.30,18.01
DMT superfamily permease CDS,5519955,5520836,882,forward,PP_4853,2.15,2.92
DMT superfamily permease,5519955,5520836,882,forward,,2.15,2.92
lip CDS,5520838,5521785,948,reverse,PP_4854,4.29,5.81
lipase,5520838,5521785,948,reverse,,4.29,5.81
osmotically-inducible lipoprotein OsmE CDS,5521852,5522193,342,forward,PP_4855,34.39,46.56
osmotically-inducible lipoprotein OsmE,5521852,5522193,342,forward,,34.39,46.56
Dps family ferritin CDS,5522260,5522766,507,forward,PP_4856,60.32,81.66
Dps family ferritin,5522260,5522766,507,forward,,60.32,81.66
yhjG CDS,5522806,5524872,2067,reverse,PP_4857,16.55,22.40
protein YhjG,5522806,5524872,2067,reverse,,16.55,22.40
hypothetical protein CDS,5525213,5525710,498,forward,PP_4858,22.53,30.50
hypothetical protein,5525213,5525710,498,forward,,22.53,30.50
TetR family transcriptional regulator CDS,5525833,5526468,636,forward,PP_4859,5.97,8.09
TetR family transcriptional regulator,5525833,5526468,636,forward,,5.97,8.09
mannose-6-phosphate isomerase CDS,5526488,5527621,1134,forward,PP_4860,5.74,7.78
mannose-6-phosphate isomerase,5526488,5527621,1134,forward,,5.74,7.78
hypothetical protein CDS,5527724,5527972,249,forward,PP_4861,15.26,20.66
hypothetical protein,5527724,5527972,249,forward,,15.26,20.66
ydfG CDS,5528022,5528786,765,reverse,PP_4862,22.23,30.10
bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/malonic semialdehyde reductase,5528022,5528786,765,reverse,,22.23,30.10
livF-II CDS,5529380,5530096,717,reverse,PP_4863,51.61,69.87
ABC transporter ATP-binding protein,5529380,5530096,717,reverse,,51.61,69.87
braF CDS,5530093,5530968,876,reverse,PP_4864,49.99,67.68
ABC transporter ATP-binding protein,5530093,5530968,876,reverse,,49.99,67.68
braE CDS,5530965,5532272,1308,reverse,PP_4865,35.42,47.95
high-affinity branched-chain amino acid ABC transporter permease BraE,5530965,5532272,1308,reverse,,35.42,47.95
braD CDS,5532269,5533183,915,reverse,PP_4866,43.21,58.50
high-affinity branched-chain amino acid ABC transporter permease BraD,5532269,5533183,915,reverse,,43.21,58.50
BraC-like branched-chain amino acid ABC transporter substrate-binding protein CDS,5533338,5534474,1137,reverse,PP_4867,290.76,393.65
BraC-like branched-chain amino acid ABC transporter substrate-binding protein,5533338,5534474,1137,reverse,,290.76,393.65
pncB CDS,5534984,5536192,1209,forward,PP_4868,28.74,38.91
nicotinate phosphoribosyltransferase,5534984,5536192,1209,forward,,28.74,38.91
nadE CDS,5536196,5537023,828,forward,PP_4869,36.71,49.71
NH(3)-dependent NAD( ) synthetase,5536196,5537023,828,forward,,36.71,49.71
azurin CDS,5537126,5537575,450,reverse,PP_4870,155.22,210.14
azurin,5537126,5537575,450,reverse,,155.22,210.14
lysine decarboxylase family protein CDS,5537923,5538510,588,forward,PP_4871,18.16,24.58
lysine decarboxylase family protein,5537923,5538510,588,forward,,18.16,24.58
hypothetical protein CDS,5538631,5540985,2355,reverse,PP_4872,5.30,7.18
hypothetical protein,5538631,5540985,2355,reverse,,5.30,7.18
dnaB CDS,5541301,5542698,1398,reverse,PP_4873,14.24,19.28
replicative DNA helicase,5541301,5542698,1398,reverse,,14.24,19.28
rplI CDS,5542812,5543258,447,reverse,PP_4874,12.55,16.99
50S ribosomal protein L9,5542812,5543258,447,reverse,,12.55,16.99
membrane protein CDS,5543279,5544142,864,reverse,PP_4875,28.27,38.28
membrane protein,5543279,5544142,864,reverse,,28.27,38.28
rpsR CDS,5544176,5544406,231,reverse,PP_4876,27.03,36.59
30S ribosomal protein S18,5544176,5544406,231,reverse,,27.03,36.59
rpsF CDS,5544435,5544860,426,reverse,PP_4877,136.99,185.46
30S ribosomal protein S6,5544435,5544860,426,reverse,,136.99,185.46
rlmB CDS,5545737,5546483,747,reverse,PP_4879,255.32,345.66
23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,5545737,5546483,747,reverse,,255.32,345.66
rnr CDS,5546480,5549053,2574,reverse,PP_4880,207.95,281.53
exoribonuclease R,5546480,5549053,2574,reverse,,207.95,281.53
iron ABC transporter substrate-binding protein CDS,5549759,5550772,1014,forward,PP_4881,141.42,191.47
iron ABC transporter substrate-binding protein,5549759,5550772,1014,forward,,141.42,191.47
iron ABC transporter permease CDS,5550772,5552337,1566,forward,PP_4882,37.61,50.92
iron ABC transporter permease,5550772,5552337,1566,forward,,37.61,50.92
tki7 CDS,5552998,5553372,375,reverse,PP_5717,21.47,29.07
Tki7,5552998,5553372,375,reverse,,21.47,29.07
tke7 CDS,5553369,5554340,972,reverse,PP_4885,106.30,143.91
Tke7,5553369,5554340,972,reverse,,106.30,143.91
hcp5 CDS,5554350,5554895,546,reverse,PP_4886,67.77,91.76
Hcp5,5554350,5554895,546,reverse,,67.77,91.76
hypothetical protein CDS,5555066,5555524,459,reverse,PP_4887,128.91,174.53
hypothetical protein,5555066,5555524,459,reverse,,128.91,174.53
methyl-accepting chemotaxis transducer CDS,5555695,5557629,1935,reverse,PP_4888,51.06,69.13
methyl-accepting chemotaxis transducer,5555695,5557629,1935,reverse,,51.06,69.13
purA CDS,5557960,5559252,1293,reverse,PP_4889,10.78,14.59
adenylosuccinate synthetase,5557960,5559252,1293,reverse,,10.78,14.59
hisZ CDS,5559309,5560496,1188,reverse,PP_4890,7.77,10.52
ATP phosphoribosyltransferase regulatory subunit,5559309,5560496,1188,reverse,,7.77,10.52
hflC CDS,5560798,5561667,870,reverse,PP_4891,27.87,37.73
integral membrane ATP-dependent zinc metallopeptidase,5560798,5561667,870,reverse,,27.87,37.73
hflK CDS,5561667,5562884,1218,reverse,PP_4892,98.05,132.75
integral membrane ATP-dependent zinc metallopeptidase,5561667,5562884,1218,reverse,,98.05,132.75
hflX CDS,5562945,5564246,1302,reverse,PP_4893,469.06,635.03
GTPase HflX,5562945,5564246,1302,reverse,,469.06,635.03
hfq CDS,5564259,5564519,261,reverse,PP_4894,1014.30,1373.21
RNA-binding protein Hfq,5564259,5564519,261,reverse,,1014.30,1373.21
miaA CDS,5564614,5565585,972,reverse,PP_4895,163.73,221.67
tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,5564614,5565585,972,reverse,,163.73,221.67
mutL CDS,5565587,5567485,1899,reverse,PP_4896,50.50,68.37
DNA mismatch repair protein MutL,5565587,5567485,1899,reverse,,50.50,68.37
amiC CDS,5567485,5568915,1431,reverse,PP_4897,68.03,92.10
N-acetylmuramoyl-L-alanine amidase,5567485,5568915,1431,reverse,,68.03,92.10
tsaE CDS,5568927,5569400,474,reverse,PP_4898,148.69,201.31
ATPase,5568927,5569400,474,reverse,,148.69,201.31
nnrD CDS,5569388,5570248,861,reverse,PP_4899,71.04,96.17
ADP-dependent (S)-NAD(P)H-hydrate dehydratase,5569388,5570248,861,reverse,,71.04,96.17
queG CDS,5570314,5571378,1065,forward,PP_4900,21.07,28.52
epoxyqueuosine reductase,5570314,5571378,1065,forward,,21.07,28.52
yicG CDS,5571519,5572130,612,reverse,PP_4901,7.98,10.81
inner membrane protein,5571519,5572130,612,reverse,,7.98,10.81
orn CDS,5572222,5572764,543,reverse,PP_4902,177.95,240.92
oligoribonuclease,5572222,5572764,543,reverse,,177.95,240.92
rsgA CDS,5572917,5573948,1032,forward,PP_4903,25.78,34.90
ribosome biogenesis GTPase RsgA,5572917,5573948,1032,forward,,25.78,34.90
motB CDS,5574253,5575293,1041,reverse,PP_4904,115.51,156.38
flagellar motor rotation protein,5574253,5575293,1041,reverse,,115.51,156.38
motA CDS,5575297,5576148,852,reverse,PP_4905,125.20,169.50
flagellar motor rotation protein,5575297,5576148,852,reverse,,125.20,169.50
hypothetical protein CDS,5576279,5577814,1536,forward,PP_4906,59.32,80.30
hypothetical protein,5576279,5577814,1536,forward,,59.32,80.30
rhdA CDS,5577859,5578668,810,forward,PP_4907,32.39,43.85
thiosulfate sulfurtransferase,5577859,5578668,810,forward,,32.39,43.85
psd CDS,5578678,5579541,864,forward,PP_4908,7.85,10.63
phosphatidylserine decarboxylase,5578678,5579541,864,forward,,7.85,10.63
serB CDS,5579617,5580864,1248,reverse,PP_4909,9.42,12.76
phosphoserine phosphatase,5579617,5580864,1248,reverse,,9.42,12.76
hypothetical protein CDS,5580966,5582423,1458,forward,PP_4910,51.75,70.07
hypothetical protein,5580966,5582423,1458,forward,,51.75,70.07
hypothetical protein CDS,5582590,5583345,756,reverse,PP_4911,49.55,67.08
hypothetical protein,5582590,5583345,756,reverse,,49.55,67.08
parC CDS,5583473,5585731,2259,reverse,PP_4912,11.86,16.05
DNA topoisomerase IV subunit A,5583473,5585731,2259,reverse,,11.86,16.05
hypothetical protein CDS,5585745,5586263,519,reverse,PP_4913,8.19,11.09
hypothetical protein,5585745,5586263,519,reverse,,8.19,11.09
phytase-like protein CDS,5586260,5587285,1026,reverse,PP_4914,6.26,8.48
phytase-like protein,5586260,5587285,1026,reverse,,6.26,8.48
parE CDS,5587243,5589147,1905,reverse,PP_4915,11.40,15.43
DNA topoisomerase IV subunit B,5587243,5589147,1905,reverse,,11.40,15.43
esterase CDS,5589183,5589791,609,reverse,PP_4916,25.55,34.60
esterase,5589183,5589791,609,reverse,,25.55,34.60
pde CDS,5589923,5590723,801,reverse,PP_4917,29.82,40.37
"3',5'-cyclic-nucleotide phosphodiesterase",5589923,5590723,801,reverse,,29.82,40.37
hypothetical protein CDS,5590809,5591261,453,reverse,PP_4918,52.93,71.66
hypothetical protein,5590809,5591261,453,reverse,,52.93,71.66
nudF CDS,5591252,5591881,630,reverse,PP_4919,100.10,135.52
ADP-ribose/sugar pyrophosphatase,5591252,5591881,630,reverse,,100.10,135.52
lipoprotein CDS,5592055,5592801,747,forward,PP_4920,26.40,35.75
lipoprotein,5592055,5592801,747,forward,,26.40,35.75
NCS1 family transporter CDS,5592770,5594053,1284,reverse,PP_4921,2.54,3.43
NCS1 family transporter,5592770,5594053,1284,reverse,,2.54,3.43
thiC CDS,5594198,5596078,1881,reverse,PP_4922,3.85,5.21
phosphomethylpyrimidine synthase,5594198,5596078,1881,reverse,,3.85,5.21
outer membrane efflux protein CDS,5596500,5597933,1434,forward,PP_4923,94.77,128.30
outer membrane efflux protein,5596500,5597933,1434,forward,,94.77,128.30
subtilase family serine protease CDS,5598064,5603481,5418,reverse,PP_4924,11.56,15.64
subtilase family serine protease,5598064,5603481,5418,reverse,,11.56,15.64
hypothetical protein CDS,5603478,5604287,810,reverse,PP_4925,3.35,4.54
hypothetical protein,5603478,5604287,810,reverse,,3.35,4.54
HlyD family secretion protein CDS,5604528,5605946,1419,reverse,PP_4926,1.91,2.59
HlyD family secretion protein,5604528,5605946,1419,reverse,,1.91,2.59
cyaB CDS,5605943,5608138,2196,reverse,PP_4927,1.98,2.68
cyclolysin secretion/processing ATP-binding protein CyaB,5605943,5608138,2196,reverse,,1.98,2.68
waaA CDS,5608326,5609597,1272,reverse,PP_4928,9.67,13.10
3-deoxy-D-manno-octulosonic acid transferase,5608326,5609597,1272,reverse,,9.67,13.10
LysR family transcriptional regulator CDS,5609609,5610514,906,reverse,PP_4929,2.20,2.97
LysR family transcriptional regulator,5609609,5610514,906,reverse,,2.20,2.97
emrE CDS,5610586,5610918,333,forward,PP_4930,7.61,10.30
small multidrug resistance protein,5610586,5610918,333,forward,,7.61,10.30
hypothetical protein CDS,5611007,5612182,1176,forward,PP_4931,15.77,21.35
hypothetical protein,5611007,5612182,1176,forward,,15.77,21.35
D-arabinose 1-dehydrogenase CDS,5612179,5612991,813,forward,PP_4932,53.75,72.77
D-arabinose 1-dehydrogenase,5612179,5612991,813,forward,,53.75,72.77
hypothetical protein CDS,5613050,5614018,969,forward,PP_4933,33.05,44.75
hypothetical protein,5613050,5614018,969,forward,,33.05,44.75
hldE CDS,5614100,5615521,1422,reverse,PP_4934,20.11,27.22
bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenylyltransferase,5614100,5615521,1422,reverse,,20.11,27.22
msbA CDS,5615652,5617460,1809,reverse,PP_4935,21.01,28.44
lipid A export ATP-binding/permease MsbA,5615652,5617460,1809,reverse,,21.01,28.44
wzy CDS,5617476,5618651,1176,reverse,PP_4936,19.23,26.04
O-antigen polymerase,5617476,5618651,1176,reverse,,19.23,26.04
toluene tolerance protein CDS,5618752,5619357,606,forward,PP_4937,46.28,62.66
toluene tolerance protein,5618752,5619357,606,forward,,46.28,62.66
glycosyl transferase CDS,5619361,5620500,1140,reverse,PP_4938,74.05,100.25
glycosyl transferase,5619361,5620500,1140,reverse,,74.05,100.25
hypothetical protein CDS,5620490,5621263,774,reverse,PP_4939,220.11,298.00
hypothetical protein,5620490,5621263,774,reverse,,220.11,298.00
glycosyltransferase CDS,5621329,5622285,957,reverse,PP_4940,6.24,8.45
glycosyltransferase,5621329,5622285,957,reverse,,6.24,8.45
hypothetical protein CDS,5622334,5623737,1404,reverse,PP_4941,2.45,3.32
hypothetical protein,5622334,5623737,1404,reverse,,2.45,3.32
hypothetical protein CDS,5623734,5624630,897,reverse,PP_4942,3.63,4.92
hypothetical protein,5623734,5624630,897,reverse,,3.63,4.92
glycosyl transferase CDS,5624630,5625760,1131,reverse,PP_4943,2.00,2.71
glycosyl transferase,5624630,5625760,1131,reverse,,2.00,2.71
carbamoyltransferase CDS,5625744,5627501,1758,reverse,PP_4944,20.33,27.52
carbamoyltransferase,5625744,5627501,1758,reverse,,20.33,27.52
rlmJ CDS,5627694,5628530,837,reverse,PP_4945,4.97,6.73
